Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Score,Score,Score,Score,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,Gtm,Date,Unnamed: 3_level_1,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
1.0,1.0,2023-11-06,,Toccoa Falls,REG (Non-Conf),W,94,59,,37,71,0.521,11,29,0.379,26,42,0.619,0.599,9,15,0.6,14,32,46,19,7,5,13,18,22,65,0.338,3,22,0.136,19,43,0.442,0.362,12,17,0.706,12,21,33,4,8,1,14,16
2.0,2.0,2023-11-09,,North Florida,REG (Non-Conf),L,70,81,,23,47,0.489,3,10,0.3,20,37,0.541,0.521,21,30,0.7,7,23,30,6,3,2,12,21,24,54,0.444,11,24,0.458,13,30,0.433,0.546,22,26,0.846,5,19,24,9,8,0,8,21
3.0,3.0,2023-11-13,,Johnson/Wales-NC,REG (Non-Conf),W,102,61,,38,63,0.603,13,29,0.448,25,34,0.735,0.706,13,17,0.765,8,29,37,22,4,2,9,19,22,61,0.361,1,10,0.1,21,51,0.412,0.369,16,22,0.727,11,17,28,2,4,0,13,10
4.0,4.0,2023-11-17,@,NC State,REG (Non-Conf),L,53,87,,19,48,0.396,6,18,0.333,13,30,0.433,0.458,9,11,0.818,5,19,24,10,2,5,18,16,32,63,0.508,5,17,0.294,27,46,0.587,0.548,18,23,0.783,9,24,33,14,11,3,6,14
5.0,5.0,2023-11-20,@,Bethune-Cookman,REG (Non-Conf),L,73,79,,25,50,0.5,10,22,0.455,15,28,0.536,0.6,13,19,0.684,9,17,26,16,3,1,17,17,30,61,0.492,4,14,0.286,26,47,0.553,0.525,15,21,0.714,13,19,32,14,10,2,9,18
6.0,6.0,2023-11-24,@,Wake Forest,REG (Non-Conf),L,56,71,,19,51,0.373,6,22,0.273,13,29,0.448,0.431,12,16,0.75,6,21,27,9,5,0,15,22,21,48,0.438,5,14,0.357,16,34,0.471,0.49,24,27,0.889,5,25,30,9,9,3,9,15
7.0,7.0,2023-11-28,@,The Citadel,REG (Non-Conf),L,52,81,,18,60,0.3,2,18,0.111,16,42,0.381,0.317,14,16,0.875,7,19,26,5,1,4,11,20,28,56,0.5,8,16,0.5,20,40,0.5,0.571,17,28,0.607,10,31,41,13,4,4,11,18
8.0,8.0,2023-12-02,,South Carolina State,REG (Non-Conf),W,66,64,,23,45,0.511,5,13,0.385,18,32,0.563,0.567,15,26,0.577,5,25,30,11,4,4,16,18,24,63,0.381,4,15,0.267,20,48,0.417,0.413,12,25,0.48,15,20,35,7,7,0,12,21
9.0,9.0,2023-12-13,,North Alabama,REG (Non-Conf),L,64,76,,20,62,0.323,9,29,0.31,11,33,0.333,0.395,15,20,0.75,8,20,28,8,5,3,9,18,30,58,0.517,3,10,0.3,27,48,0.563,0.543,13,19,0.684,7,30,37,9,7,2,10,18
