Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Score,Score,Score,Score,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,Gtm,Date,Unnamed: 3_level_1,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
1.0,1.0,2024-11-06,,,REG (Non-Conf),W,101,68,,33,59,0.559,8,25,0.32,25,34,0.735,0.627,27,38,0.711,8,35,43,12,7,3,12,21,23,71,0.324,6,25,0.24,17,46,0.37,0.366,16,23,0.696,11,23,34,9,5,2,15,29
2.0,2.0,2024-11-09,,Marist,REG (Non-Conf),L,72,79,,20,51,0.392,8,22,0.364,12,29,0.414,0.471,24,31,0.774,8,25,33,9,6,5,10,18,26,60,0.433,14,28,0.5,12,32,0.375,0.55,13,17,0.765,10,25,35,12,2,2,10,21
3.0,3.0,2024-11-13,@,Charlotte,REG (Non-Conf),L,48,65,,20,50,0.4,3,21,0.143,17,29,0.586,0.43,5,13,0.385,1,28,29,10,5,3,10,22,18,51,0.353,5,24,0.208,13,27,0.481,0.402,24,30,0.8,7,29,36,12,8,1,7,13
4.0,4.0,2024-11-16,@,Bucknell,REG (Non-Conf),L,76,80,2OT,27,75,0.36,6,28,0.214,21,47,0.447,0.4,16,20,0.8,11,24,35,8,15,1,7,25,24,52,0.462,8,27,0.296,16,25,0.64,0.538,24,33,0.727,2,32,34,14,5,9,22,19
5.0,5.0,2024-11-20,,Maine,REG (Non-Conf),W,70,66,,21,47,0.447,8,20,0.4,13,27,0.481,0.532,20,25,0.8,6,33,39,13,4,0,14,17,21,58,0.362,6,30,0.2,15,28,0.536,0.414,18,23,0.783,7,22,29,7,9,1,6,20
6.0,6.0,2024-11-25,N,,REG (Non-Conf),W,67,57,,23,55,0.418,10,28,0.357,13,27,0.481,0.509,11,20,0.55,7,34,41,13,4,2,9,13,21,61,0.344,6,21,0.286,15,40,0.375,0.393,9,11,0.818,7,27,34,7,2,4,6,15
7.0,7.0,2024-11-26,N,Louisiana Tech,REG (Non-Conf),L,62,65,,24,57,0.421,6,29,0.207,18,28,0.643,0.474,8,12,0.667,6,24,30,10,7,2,7,13,21,52,0.404,9,25,0.36,12,27,0.444,0.49,14,18,0.778,4,27,31,13,6,2,10,14
8.0,8.0,2024-11-27,N,Ball State,REG (Non-Conf),W,73,60,,20,48,0.417,10,30,0.333,10,18,0.556,0.521,23,29,0.793,2,29,31,11,2,1,4,17,22,54,0.407,7,25,0.28,15,29,0.517,0.472,9,20,0.45,5,23,28,7,1,0,3,17
9.0,9.0,2024-12-08,@,Auburn,REG (Non-Conf),L,54,98,,16,59,0.271,6,30,0.2,10,29,0.345,0.322,16,19,0.842,7,18,25,8,7,3,14,17,33,69,0.478,13,30,0.433,20,39,0.513,0.572,19,27,0.704,14,32,46,23,10,5,7,14
10.0,10.0,2024-12-14,,Belmont,REG (Non-Conf),L,86,93,,27,54,0.5,9,23,0.391,18,31,0.581,0.583,23,29,0.793,4,24,28,13,8,1,13,18,33,57,0.579,13,27,0.481,20,30,0.667,0.693,14,19,0.737,4,25,29,16,4,2,14,20
11.0,11.0,2024-12-18,@,William & Mary,REG (Non-Conf),L,87,93,,29,54,0.537,9,21,0.429,20,33,0.606,0.62,20,24,0.833,6,18,24,12,3,1,8,22,31,60,0.517,13,31,0.419,18,29,0.621,0.625,18,24,0.75,10,20,30,19,5,2,6,20
12.0,12.0,2024-12-21,,VMI,REG (Non-Conf),W,78,71,,25,57,0.439,10,33,0.303,15,24,0.625,0.526,18,22,0.818,9,22,31,18,4,4,10,18,25,59,0.424,9,29,0.31,16,30,0.533,0.5,12,15,0.8,10,21,31,10,9,1,9,19
13.0,13.0,2024-12-28,,Florida Gulf Coast,REG (Non-Conf),L,57,75,,16,53,0.302,7,32,0.219,9,21,0.429,0.368,18,19,0.947,4,24,28,10,5,4,8,17,27,59,0.458,9,20,0.45,18,39,0.462,0.534,12,21,0.571,11,29,40,14,7,2,8,15
14.0,14.0,2024-12-31,,George Washington,REG (Conf),W,66,61,,20,57,0.351,8,30,0.267,12,27,0.444,0.421,18,20,0.9,6,27,33,13,10,2,7,16,18,54,0.333,10,32,0.313,8,22,0.364,0.426,15,19,0.789,8,29,37,10,5,4,12,18
