Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Score,Score,Score,Score,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
22.0,22.0,2025-02-05,@,Fordham,REG (Conf),L,79,80,,27,58,0.466,7,17,0.412,20,41,0.488,0.526,18,19,0.947,6,23,29,11,4,3,11,13,30,69,0.435,12,36,0.333,18,33,0.545,0.522,8,10,0.8,12,22,34,15,8,6,9,16
23.0,23.0,2025-02-08,@,George Mason,REG (Conf),L,67,82,,25,53,0.472,3,13,0.231,22,40,0.55,0.5,14,23,0.609,7,18,25,9,5,4,10,14,32,55,0.582,11,21,0.524,21,34,0.618,0.682,7,12,0.583,5,24,29,12,9,3,8,22
24.0,24.0,2025-02-12,,St. Bonaventure,REG (Conf),W,68,64,,24,52,0.462,9,25,0.36,15,27,0.556,0.548,11,17,0.647,5,24,29,13,7,4,12,10,24,55,0.436,8,25,0.32,16,30,0.533,0.509,8,8,1.0,6,24,30,14,9,5,11,12
25.0,25.0,2025-02-15,,La Salle,REG (Conf),W,86,71,,30,50,0.6,7,18,0.389,23,32,0.719,0.67,19,27,0.704,5,26,31,18,7,5,11,13,26,67,0.388,11,27,0.407,15,40,0.375,0.47,8,12,0.667,10,19,29,13,9,1,9,21
26.0,26.0,2025-02-22,@,Saint Louis,REG (Conf),L,66,81,,23,50,0.46,10,22,0.455,13,28,0.464,0.56,10,19,0.526,0,28,28,17,6,1,13,8,30,69,0.435,15,38,0.395,15,31,0.484,0.543,6,7,0.857,11,28,39,20,10,1,11,15
27.0,27.0,2025-02-26,,Dayton,REG (Conf),L,77,85,,27,55,0.491,2,19,0.105,25,36,0.694,0.509,21,30,0.7,12,22,34,7,8,3,18,21,27,55,0.491,10,27,0.37,17,28,0.607,0.582,21,23,0.913,7,21,28,15,12,2,15,26
28.0,28.0,2025-03-01,@,Massachusetts,REG (Conf),L,88,91,,33,62,0.532,16,34,0.471,17,28,0.607,0.661,6,11,0.545,8,18,26,19,3,2,8,17,33,61,0.541,12,27,0.444,21,34,0.618,0.639,13,18,0.722,7,22,29,19,7,2,9,13
29.0,29.0,2025-03-05,@,Saint Joseph's,REG (Conf),L,74,91,,29,60,0.483,9,22,0.409,20,38,0.526,0.558,7,12,0.583,7,23,30,10,4,1,14,20,26,56,0.464,13,29,0.448,13,27,0.481,0.58,26,34,0.765,11,21,32,16,9,2,8,15
30.0,30.0,2025-03-08,,Fordham,REG (Conf),W,86,67,,31,64,0.484,10,27,0.37,21,37,0.568,0.563,14,19,0.737,9,29,38,16,8,5,14,20,22,63,0.349,6,25,0.24,16,38,0.421,0.397,17,25,0.68,8,23,31,6,10,3,13,18
31.0,31.0,2025-03-12,N,Fordham,CTOURN,L,71,88,,21,60,0.35,6,19,0.316,15,41,0.366,0.4,23,34,0.676,14,20,34,10,7,2,8,19,28,60,0.467,9,25,0.36,19,35,0.543,0.542,23,28,0.821,10,29,39,13,7,3,10,23
,,,,,,18-13,2419,2328,,828,1782,0.465,236,673,0.351,592,1109,0.534,0.531,527,759,0.694,271,791,1062,430,184,104,385,508,829,1938,0.428,245,767,0.319,584,1171,0.499,0.491,425,589,0.722,287,717,1004,426,259,120,341,627
