Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Score,Score,Score,Score,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,Gtm,Date,Unnamed: 3_level_1,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
1.0,1.0,2024-11-04,,,REG (Non-Conf),W,72,51,,30,71,0.423,6,27,0.222,24,44,0.545,0.465,6,11,0.545,11,31,42,14,12,9,13,10,21,62,0.339,5,16,0.313,16,46,0.348,0.379,4,8,0.5,7,26,33,10,7,2,18,12
2.0,2.0,2024-11-08,,Eastern Kentucky,REG (Non-Conf),L,78,82,,26,61,0.426,6,24,0.25,20,37,0.541,0.475,20,29,0.69,18,18,36,7,6,3,12,17,30,61,0.492,12,25,0.48,18,36,0.5,0.59,10,15,0.667,13,18,31,17,8,7,11,23
3.0,3.0,2024-11-13,,,REG (Non-Conf),W,82,54,,32,58,0.552,11,21,0.524,21,37,0.568,0.647,7,12,0.583,5,31,36,19,16,6,17,11,21,65,0.323,6,29,0.207,15,36,0.417,0.369,6,8,0.75,10,21,31,7,11,2,19,12
4.0,4.0,2024-11-16,@,Davidson,REG (Non-Conf),L,70,76,,27,56,0.482,10,23,0.435,17,33,0.515,0.571,6,14,0.429,8,15,23,10,6,1,6,29,26,47,0.553,3,11,0.273,23,36,0.639,0.585,21,32,0.656,9,20,29,6,2,2,13,15
5.0,5.0,2024-11-22,,USC Upstate,REG (Non-Conf),W,87,76,,30,65,0.462,12,27,0.444,18,38,0.474,0.554,15,23,0.652,12,24,36,17,8,2,10,20,29,55,0.527,3,16,0.188,26,39,0.667,0.555,15,21,0.714,5,25,30,9,5,1,17,18
6.0,6.0,2024-11-24,,Queens (NC),REG (Non-Conf),W,82,67,,33,66,0.5,7,22,0.318,26,44,0.591,0.553,9,15,0.6,17,27,44,16,7,5,13,17,25,61,0.41,8,31,0.258,17,30,0.567,0.475,9,18,0.5,12,20,32,14,7,3,12,14
7.0,7.0,2024-11-27,@,Charlotte,REG (Non-Conf),W,75,55,,27,64,0.422,9,24,0.375,18,40,0.45,0.492,12,18,0.667,10,27,37,13,5,2,8,18,21,53,0.396,4,17,0.235,17,36,0.472,0.434,9,18,0.5,5,23,28,16,3,5,11,14
8.0,8.0,2024-11-30,,Austin Peay,REG (Non-Conf),W,79,57,,30,63,0.476,8,21,0.381,22,42,0.524,0.54,11,17,0.647,13,30,43,20,5,3,9,12,19,57,0.333,7,26,0.269,12,31,0.387,0.395,12,17,0.706,7,19,26,10,5,1,10,19
9.0,9.0,2024-12-03,@,James Madison,REG (Non-Conf),L,61,71,,23,64,0.359,8,29,0.276,15,35,0.429,0.422,7,14,0.5,12,20,32,9,8,1,10,16,23,50,0.46,5,16,0.313,18,34,0.529,0.51,20,25,0.8,6,29,35,13,3,5,10,12
