Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Score,Score,Score,Score,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,Gtm,Date,Unnamed: 3_level_1,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
1.0,1.0,2024-11-04,,,REG (Non-Conf),W,103,54,,37,75,0.493,10,31,0.323,27,44,0.614,0.56,19,25,0.76,18,26,44,28,13,4,9,15,18,49,0.367,7,22,0.318,11,27,0.407,0.439,11,16,0.688,6,15,21,8,6,3,19,21
2.0,2.0,2024-11-09,@,Bellarmine,REG (Non-Conf),W,76,71,,28,62,0.452,8,20,0.4,20,42,0.476,0.516,12,14,0.857,9,22,31,12,8,2,7,16,24,51,0.471,10,30,0.333,14,21,0.667,0.569,13,15,0.867,4,24,28,21,4,2,15,16
3.0,3.0,2024-11-12,,,REG (Non-Conf),W,102,56,,37,78,0.474,21,50,0.42,16,28,0.571,0.609,7,8,0.875,13,28,41,25,17,3,8,14,21,62,0.339,5,18,0.278,16,44,0.364,0.379,9,12,0.75,11,22,33,13,3,2,19,6
4.0,4.0,2024-11-15,N,Tennessee Tech,REG (Non-Conf),L,71,72,,23,64,0.359,8,32,0.25,15,32,0.469,0.422,17,18,0.944,10,22,32,16,8,3,14,17,24,59,0.407,11,30,0.367,13,29,0.448,0.5,13,21,0.619,6,25,31,22,8,2,12,17
5.0,5.0,2024-11-16,N,Charleston Southern,REG (Non-Conf),W,80,69,,28,57,0.491,6,23,0.261,22,34,0.647,0.544,18,27,0.667,5,19,24,16,9,2,7,19,27,62,0.435,7,35,0.2,20,27,0.741,0.492,8,19,0.421,11,25,36,22,4,2,17,20
6.0,6.0,2024-11-18,@,Pittsburgh,REG (Non-Conf),L,48,93,,15,60,0.25,6,24,0.25,9,36,0.25,0.3,12,18,0.667,8,16,24,6,3,3,12,15,35,64,0.547,12,28,0.429,23,36,0.639,0.641,11,14,0.786,11,32,43,25,10,7,8,18
7.0,7.0,2024-11-22,@,Davidson,REG (Non-Conf),L,66,93,,20,49,0.408,6,21,0.286,14,28,0.5,0.469,20,28,0.714,7,24,31,13,3,3,15,16,33,66,0.5,13,32,0.406,20,34,0.588,0.598,14,15,0.933,8,24,32,28,12,2,8,21
8.0,8.0,2024-11-26,@,Loyola (MD),REG (Non-Conf),L,67,70,,21,49,0.429,10,27,0.37,11,22,0.5,0.531,15,20,0.75,4,22,26,12,5,1,11,17,26,67,0.388,6,29,0.207,20,38,0.526,0.433,12,15,0.8,12,23,35,16,6,5,6,18
9.0,9.0,2024-11-29,@,George Washington,REG (Non-Conf),L,64,77,,26,59,0.441,7,25,0.28,19,34,0.559,0.5,5,8,0.625,13,18,31,15,7,0,14,13,30,53,0.566,11,29,0.379,19,24,0.792,0.67,6,13,0.462,7,18,25,25,9,4,12,13
